timestamp,aqi_Anand_vihar,aqi_Dilshad_garden,aqi_Mandir_marg,aqi_Nsit_dwarka,aqi_Rk_puram,aqi_Shadipur
11-03-2018 05:00,217.0,85.16666667,244.33333330000002,178.0,161.0,133.0
11-03-2018 06:00,267.0,115.33333329999999,201.0,209.66666669999998,333.3076923,87.0
11-03-2018 07:00,306.0,190.33333330000002,287.6666667,157.66666669999998,373.3076923,51.5
11-03-2018 08:00,301.0,228.33333330000002,345.6153846,178.0,340.2307692,167.0
11-03-2018 09:00,315.0,181.0,334.8461538,219.33333330000002,345.6153846,219.0
11-03-2018 10:00,227.0,167.66666669999998,314.8461538,229.66666669999998,332.53846150000004,131.6666667
11-03-2018 11:00,171.0,165.33333330000002,311.0,233.0,315.6153846,255.33333330000002
11-03-2018 12:00,171.0,135.66666669999998,311.7692308,191.66666669999998,251.0,145.66666669999998
11-03-2018 13:00,144.0,97.5,207.66666669999998,144.66666669999998,39.48387097,94.33333333
11-03-2018 14:00,94.0,64.83333333,184.33333330000002,83.33333333,44.41935484,64.83333333
11-03-2018 15:00,64.0,66.83333333,67.66666667,92.66666667,69.33333333,72.0
11-03-2018 16:00,71.0,51.66666667,44.41935484,95.0,74.33333333,120.0
11-03-2018 17:00,79.0,47.38064516,29.61290323,88.66666667,234.33333330000002,83.33333333
11-03-2018 18:00,101.0,58.16666667,24.67741935,127.0,101.0,87.83333333
11-03-2018 19:00,127.0,71.83333333,44.41935484,173.66666669999998,87.66666667,95.66666667
11-03-2018 20:00,197.775701877367,82.33333333,54.33333333,275.6666667,161.0,308.9230769
11-03-2018 21:00,197.775701877367,139.66666669999998,134.33333330000002,312.3846154,161.0,348.6923077
11-03-2018 22:00,197.775701877367,229.66666669999998,261.0,357.6153846,277.6666667,308.3076923
11-03-2018 23:00,197.775701877367,265.6666667,301.0,369.7692308,322.53846150000004,337.6923077
12-03-2018 00:00,197.775701877367,306.7692308,320.2307692,363.6153846,334.0769231,350.0
12-03-2018 01:00,197.775701877367,274.3333333,194.33333330000002,323.3076923,399.46153849999996,309.6153846
12-03-2018 02:00,197.775701877367,223.33333330000002,301.0,212.66666669999998,358.6923077,137.66666669999998
12-03-2018 03:00,197.775701877367,164.33333330000002,234.33333330000002,206.33333330000002,341.0,136.0
12-03-2018 04:00,197.775701877367,203.66666669999998,181.0,215.66666669999998,316.3846154,161.66666669999998
12-03-2018 05:00,197.775701877367,160.0,207.66666669999998,208.66666669999998,221.0,281.6666667
12-03-2018 06:00,197.775701877367,147.33333330000002,325.6153846,195.33333330000002,319.46153849999996,122.33333329999999
12-03-2018 07:00,197.775701877367,212.33333330000002,325.6153846,245.33333330000002,354.0769231,271.3333333
12-03-2018 08:00,197.775701877367,294.0,351.0,296.6666667,388.6923077,363.9230769
12-03-2018 09:00,197.775701877367,314.0,311.7692308,324.0769231,387.1538462,330.1538462
12-03-2018 10:00,197.775701877367,209.66666669999998,227.66666669999998,316.1538462,322.53846150000004,174.33333330000002
12-03-2018 11:00,197.775701877367,131.3333333,184.33333330000002,273.0,294.3333333,70.0
12-03-2018 12:00,197.775701877367,93.16666667,181.0,236.66666669999998,127.66666670000001,136.66666669999998
12-03-2018 13:00,197.775701877367,58.66666667,177.66666669999998,134.33333330000002,197.775701877367,186.66666669999998
12-03-2018 14:00,197.775701877367,37.01612903,96.0,90.66666667,191.0,79.16666667
12-03-2018 15:00,197.775701877367,49.68387097,39.48387097,87.16666667,101.0,52.0
12-03-2018 16:00,197.775701877367,37.50967742,47.70967742,77.5,197.775701877367,64.83333333
12-03-2018 17:00,197.775701877367,29.94193548,39.48387097,69.33333333,97.66666667,197.775701877367
12-03-2018 18:00,197.775701877367,29.28387097,31.25806452,100.0,104.33333329999999,57.5
12-03-2018 19:00,197.775701877367,64.83333333,44.41935484,138.66666669999998,79.33333333,89.5
12-03-2018 20:00,197.775701877367,118.66666670000001,66.0,232.66666669999998,96.0,303.6923077
12-03-2018 21:00,197.775701877367,207.0,201.0,247.33333330000002,101.0,301.6923077
12-03-2018 22:00,197.775701877367,215.33333330000002,277.6666667,288.6666667,294.3333333,191.66666669999998
12-03-2018 23:00,197.775701877367,163.33333330000002,204.33333330000002,254.33333330000002,337.1538462,173.33333330000002
13-03-2018 00:00,197.775701877367,180.0,194.33333330000002,217.66666669999998,334.0769231,244.0
13-03-2018 01:00,197.775701877367,204.33333330000002,114.33333329999999,204.33333330000002,333.3076923,127.33333329999999
13-03-2018 02:00,197.775701877367,167.0,187.66666669999998,223.66666669999998,311.7692308,151.33333330000002
13-03-2018 03:00,197.775701877367,147.33333330000002,217.66666669999998,260.6666667,264.3333333,166.0
13-03-2018 04:00,197.775701877367,154.66666669999998,244.33333330000002,217.33333330000002,274.3333333,178.33333330000002
13-03-2018 05:00,197.775701877367,126.33333329999999,314.8461538,225.0,324.8461538,221.0
13-03-2018 06:00,197.775701877367,244.0,361.7692308,196.0,379.46153849999996,247.33333330000002
13-03-2018 07:00,197.775701877367,314.9230769,385.6153846,184.0,388.6923077,270.6666667
13-03-2018 08:00,197.775701877367,319.7692308,336.3846154,197.66666669999998,375.6153846,347.1538462
13-03-2018 09:00,197.775701877367,306.1538462,241.0,233.0,367.1538462,322.0769231
13-03-2018 10:00,197.775701877367,243.33333330000002,207.66666669999998,209.33333330000002,307.1538462,178.66666669999998
13-03-2018 11:00,197.775701877367,204.0,137.66666669999998,231.0,231.0,146.66666669999998
13-03-2018 12:00,197.775701877367,149.0,92.66666667,176.33333330000002,137.66666669999998,123.0
13-03-2018 13:00,197.775701877367,92.33333333,141.0,117.66666670000001,197.775701877367,204.0
13-03-2018 14:00,197.775701877367,92.0,41.12903226,91.83333333,197.775701877367,85.5
13-03-2018 15:00,197.775701877367,82.83333333,44.41935484,98.33333333,51.0,55.0
13-03-2018 16:00,197.775701877367,50.67096774,29.61290323,100.16666670000001,54.33333333,53.16666667
13-03-2018 17:00,197.775701877367,265.0,27.96774194,62.33333333,131.0,90.66666667
13-03-2018 18:00,197.775701877367,276.0,21.38709677,92.5,91.0,59.83333333
13-03-2018 19:00,197.775701877367,197.775701877367,29.61290323,89.33333333,117.66666670000001,351.0769231
13-03-2018 20:00,197.775701877367,312.8461538,46.06451613,107.66666670000001,327.1538462,401.3069767
13-03-2018 21:00,197.775701877367,314.9230769,274.3333333,307.9230769,310.2307692,506.6767442
13-03-2018 22:00,197.775701877367,327.3076923,305.6153846,341.6153846,379.46153849999996,479.73953489999997
13-03-2018 23:00,197.775701877367,354.7692308,307.9230769,311.2307692,307.1538462,393.9230769
14-03-2018 00:00,197.775701877367,362.53846150000004,301.0,306.7692308,323.3076923,371.9230769
14-03-2018 01:00,197.775701877367,366.3076923,214.33333330000002,278.0,325.6153846,333.2307692
14-03-2018 02:00,197.775701877367,358.46153849999996,251.0,290.0,311.0,309.2307692
14-03-2018 03:00,197.775701877367,351.0,261.0,229.0,303.3076923,307.7692308
14-03-2018 04:00,197.775701877367,345.9230769,305.6153846,216.0,303.3076923,251.0
14-03-2018 05:00,197.775701877367,325.53846150000004,321.0,180.33333330000002,319.46153849999996,277.0
14-03-2018 06:00,197.775701877367,333.9230769,331.0,175.33333330000002,284.3333333,219.0
14-03-2018 07:00,197.775701877367,348.53846150000004,314.8461538,216.33333330000002,332.53846150000004,264.6666667
14-03-2018 08:00,197.775701877367,345.6153846,281.0,180.66666669999998,405.60465120000003,327.0769231
14-03-2018 09:00,197.775701877367,314.8461538,107.66666670000001,303.2307692,337.9230769,345.1538462
14-03-2018 10:00,197.775701877367,231.66666669999998,59.33333333,302.3076923,111.0,322.6153846
14-03-2018 11:00,197.775701877367,136.0,57.66666667,307.9230769,64.33333333,248.66666669999998
14-03-2018 12:00,92.0,152.66666669999998,107.66666670000001,277.0,111.0,197.775701877367
14-03-2018 13:00,114.0,142.0,204.33333330000002,292.3333333,197.775701877367,313.2307692
14-03-2018 14:00,117.0,94.83333333,67.66666667,191.33333330000002,66.0,252.0
14-03-2018 15:00,101.0,141.33333330000002,62.66666667,200.66666669999998,64.33333333,144.33333330000002
14-03-2018 16:00,97.0,152.0,52.66666667,274.6666667,77.66666667,134.33333330000002
14-03-2018 17:00,82.0,182.66666669999998,44.41935484,271.6666667,144.33333330000002,251.33333330000002
14-03-2018 18:00,99.0,237.33333330000002,62.66666667,298.6666667,92.66666667,239.33333330000002
14-03-2018 19:00,147.0,298.0,77.66666667,305.53846150000004,101.0,302.3846154
14-03-2018 20:00,314.0,306.46153849999996,74.33333333,328.9230769,174.33333330000002,309.46153849999996
14-03-2018 21:00,234.0,331.2307692,121.0,305.6923077,257.6666667,371.1538462
14-03-2018 22:00,310.0,342.3846154,151.0,316.3076923,305.6153846,406.372093
14-03-2018 23:00,302.0,328.2307692,201.0,314.46153849999996,327.1538462,362.46153849999996
15-03-2018 00:00,363.0,332.9230769,247.66666669999998,323.1538462,354.0769231,389.9230769
15-03-2018 01:00,406.0,342.0,181.0,309.7692308,383.3076923,350.3076923
15-03-2018 02:00,469.0,336.46153849999996,167.66666669999998,320.9230769,346.3846154,335.46153849999996
15-03-2018 03:00,418.0,335.0769231,264.3333333,310.46153849999996,357.1538462,251.0
15-03-2018 04:00,334.0,341.0,318.6923077,324.9230769,345.6153846,272.6666667
15-03-2018 05:00,334.0,326.46153849999996,354.0769231,282.3333333,348.6923077,339.53846150000004
15-03-2018 06:00,347.0,323.0,323.3076923,283.0,361.0,330.1538462
15-03-2018 07:00,357.0,321.53846150000004,197.66666669999998,283.6666667,337.1538462,291.6666667
15-03-2018 08:00,322.0,270.6666667,187.66666669999998,249.33333330000002,303.3076923,335.6153846
15-03-2018 09:00,294.0,263.6666667,257.6666667,314.7692308,197.66666669999998,347.46153849999996
15-03-2018 10:00,302.0,297.6666667,104.33333329999999,314.3846154,107.66666670000001,333.46153849999996
15-03-2018 11:00,127.0,197.775701877367,74.33333333,302.7692308,84.33333333,259.3333333
15-03-2018 12:00,111.0,193.0,62.66666667,276.0,64.33333333,197.0
15-03-2018 13:00,82.0,196.0,167.66666669999998,292.0,197.775701877367,292.6666667
15-03-2018 14:00,400.0,224.33333330000002,72.66666667,278.6666667,31.25806452,303.9230769
15-03-2018 15:00,161.0,188.33333330000002,47.70967742,255.66666669999998,74.33333333,137.0
15-03-2018 16:00,91.0,146.0,39.48387097,160.0,47.70967742,159.33333330000002
15-03-2018 17:00,67.0,93.66666667,32.90322581,150.0,141.0,191.0
15-03-2018 18:00,74.0,99.16666667,21.38709677,177.66666669999998,72.66666667,193.0
15-03-2018 19:00,86.0,95.5,39.48387097,250.33333330000002,91.0,81.33333333
15-03-2018 20:00,121.0,121.66666670000001,71.0,294.6666667,124.33333329999999,127.0
15-03-2018 21:00,297.0,244.0,247.66666669999998,305.0769231,97.66666667,301.7692308
15-03-2018 22:00,332.0,255.66666669999998,161.0,307.3846154,111.0,277.6666667
15-03-2018 23:00,338.0,284.0,161.0,307.3846154,164.33333330000002,166.33333330000002
16-03-2018 00:00,334.0,270.3333333,127.66666670000001,319.8461538,214.33333330000002,256.6666667
16-03-2018 01:00,374.0,309.6923077,127.66666670000001,308.0,277.6666667,313.3846154
16-03-2018 02:00,379.0,301.8461538,89.33333333,317.6923077,221.0,318.3846154
16-03-2018 03:00,391.0,305.53846150000004,167.66666669999998,316.6153846,197.66666669999998,292.3333333
16-03-2018 04:00,391.0,314.46153849999996,224.33333330000002,316.0,217.66666669999998,303.3846154
16-03-2018 05:00,483.0,301.9230769,314.8461538,327.2307692,147.66666669999998,327.0
16-03-2018 06:00,447.0,271.6666667,302.53846150000004,309.0,217.66666669999998,333.8461538
16-03-2018 07:00,438.0,318.46153849999996,247.66666669999998,317.9230769,322.53846150000004,321.8461538
16-03-2018 08:00,470.0,349.46153849999996,316.3846154,324.9230769,370.2307692,383.1538462
16-03-2018 09:00,417.0,383.53846150000004,474.6744186000001,351.46153849999996,423.255814,422.027907
16-03-2018 10:00,197.775701877367,388.3846154,385.6153846,309.0769231,374.0769231,380.2307692
16-03-2018 11:00,197.775701877367,363.3846154,297.6666667,303.0,331.0,282.3333333
16-03-2018 12:00,224.0,321.9230769,141.0,285.6666667,204.33333330000002,167.0
16-03-2018 13:00,164.0,202.33333330000002,187.66666669999998,220.66666669999998,27.96774194,191.66666669999998
16-03-2018 14:00,101.0,146.66666669999998,97.66666667,136.33333330000002,41.12903226,129.0
16-03-2018 15:00,96.0,87.66666667,42.77419355,81.33333333,77.66666667,72.16666667
16-03-2018 16:00,92.0,66.66666667,34.54838710000001,172.66666669999998,72.66666667,197.775701877367
16-03-2018 17:00,67.0,197.775701877367,27.96774194,85.66666667,181.0,100.66666670000001
16-03-2018 18:00,84.0,197.775701877367,19.74193548,132.6666667,87.66666667,146.33333330000002
16-03-2018 19:00,72.0,197.775701877367,39.48387097,179.33333330000002,84.33333333,131.0
16-03-2018 20:00,84.0,133.6666667,71.0,182.33333330000002,92.66666667,157.33333330000002
16-03-2018 21:00,124.0,160.66666669999998,187.66666669999998,248.0,77.66666667,185.33333330000002
16-03-2018 22:00,104.0,142.0,101.0,232.0,121.0,151.33333330000002
16-03-2018 23:00,111.0,108.66666670000001,89.33333333,261.0,97.66666667,98.5
17-03-2018 00:00,137.0,99.0,114.33333329999999,188.33333330000002,107.66666670000001,110.66666670000001
17-03-2018 01:00,214.0,126.33333329999999,29.61290323,266.3333333,167.66666669999998,92.5
17-03-2018 02:00,144.0,108.0,101.0,297.6666667,234.33333330000002,119.66666670000001
17-03-2018 03:00,177.0,122.0,301.7692308,281.0,305.6153846,87.16666667
17-03-2018 04:00,177.0,139.33333330000002,177.66666669999998,214.66666669999998,350.2307692,133.0
17-03-2018 05:00,184.0,104.66666670000001,234.33333330000002,257.0,335.6153846,180.0
17-03-2018 06:00,214.0,128.6666667,301.0,186.0,337.9230769,150.33333330000002
17-03-2018 07:00,217.0,116.66666670000001,241.0,240.0,357.9230769,69.83333333
